"Scenario";"Region";"Carrier.x";"Indicator";"Year";"ymax";"ymin"
"New Policies Scenarios";"World";"Coal";"Industry";2007;29.2951807668254;25.6942542586405
"New Policies Scenarios";"World";"Oil";"Industry";2007;14.3016473409083;12.6555044979153
"New Policies Scenarios";"World";"Gas";"Industry";2007;21.6851799078434;20.7213392786951
"New Policies Scenarios";"World";"Electricity";"Industry";2007;25.6312647203812;24.6998572657237
"New Policies Scenarios";"World";"Heat";"Industry";2007;5.60954260339375;4.85514009699538
"New Policies Scenarios";"World";"Bioenergy";"Industry";2007;7.80796406857644;6.68204383977917
"New Policies Scenarios";"World";"Other renewables";"Industry";2007;0.0272779183598992;0.0191707290354385
"New Policies Scenarios";"World";"Coal";"Industry";2008;29.4483750675605;26.1742100768574
"New Policies Scenarios";"World";"Oil";"Industry";2008;13.9389746996382;12.4192967590874
"New Policies Scenarios";"World";"Gas";"Industry";2008;21.6289748651517;20.7551821807502
"New Policies Scenarios";"World";"Electricity";"Industry";2008;25.7901644910784;24.8317528763242
"New Policies Scenarios";"World";"Heat";"Industry";2008;5.48815086957636;4.79325470858801
"New Policies Scenarios";"World";"Bioenergy";"Industry";2008;7.70708795900939;6.7000674669691
"New Policies Scenarios";"World";"Other renewables";"Industry";2008;0.0280515262518567;0.0213492741246798
"New Policies Scenarios";"World";"Coal";"Industry";2009;29.5965451703204;26.6302367941712
"New Policies Scenarios";"World";"Oil";"Industry";2009;13.5948476717339;12.1900660052274
"New Policies Scenarios";"World";"Gas";"Industry";2009;21.5756439212268;20.7880254482459
"New Policies Scenarios";"World";"Electricity";"Industry";2009;25.9792708969838;24.9593228060309
"New Policies Scenarios";"World";"Heat";"Industry";2009;5.37034474352215;4.73453388887372
"New Policies Scenarios";"World";"Bioenergy";"Industry";2009;7.61124121779859;6.71749998684759
"New Policies Scenarios";"World";"Other renewables";"Industry";2009;0.0288028200957034;0.0234192037470726
"New Policies Scenarios";"World";"Coal";"Industry";2010;29.7399342497466;27.064080430588
"New Policies Scenarios";"World";"Oil";"Industry";2010;13.2678791998581;11.9675076112751
"New Policies Scenarios";"World";"Gas";"Industry";2010;21.5249721174308;20.8199127266451
"New Policies Scenarios";"World";"Electricity";"Industry";2010;26.163000241105;25.0827764207777
"New Policies Scenarios";"World";"Heat";"Industry";2010;5.25596767251025;4.67874095448491
"New Policies Scenarios";"World";"Bioenergy";"Industry";2010;7.52005687011273;6.73437000941554
"New Policies Scenarios";"World";"Other renewables";"Industry";2010;0.0295327516097172;0.0246949941023158
"New Policies Scenarios";"World";"Coal";"Industry";2011;29.8787700365527;27.4773211718634
"New Policies Scenarios";"World";"Oil";"Industry";2011;12.9568171825879;11.7513344315947
"New Policies Scenarios";"World";"Gas";"Industry";2011;21.4767654098634;20.8508851570284
"New Policies Scenarios";"World";"Electricity";"Industry";2011;26.3415786461482;25.2023097897485
"New Policies Scenarios";"World";"Heat";"Industry";2011;5.14487208683451;4.62566225053271
"New Policies Scenarios";"World";"Bioenergy";"Industry";2011;7.43320279581619;6.7507043276637
"New Policies Scenarios";"World";"Other renewables";"Industry";2011;0.0302422191484323;0.0248036812055965
"New Policies Scenarios";"World";"Coal";"Industry";2012;30.0132660244097;27.8713926012008
"New Policies Scenarios";"World";"Oil";"Industry";2012;12.6605284507436;11.5412755639901
"New Policies Scenarios";"World";"Gas";"Industry";2012;21.4308481860992;20.8809815531813
"New Policies Scenarios";"World";"Electricity";"Industry";2012;26.5152197311784;25.3181067244686
"New Policies Scenarios";"World";"Heat";"Industry";2012;5.03691876460734;4.56163526481794
"New Policies Scenarios";"World";"Bioenergy";"Industry";2012;7.35037768739105;6.76652805956524
"New Policies Scenarios";"World";"Other renewables";"Industry";2012;0.0309320713911283;0.0249072064263274
"New Policies Scenarios";"World";"Coal";"Industry";2013;30.1436225653966;27.8812978625232
"New Policies Scenarios";"World";"Oil";"Industry";2013;12.3779849737991;11.3370752171355
"New Policies Scenarios";"World";"Gas";"Industry";2013;21.4551910218898;20.9102385638639
"New Policies Scenarios";"World";"Electricity";"Industry";2013;26.8068366655052;25.4303397219543
"New Policies Scenarios";"World";"Heat";"Industry";2013;4.96276895139696;4.44721780697422
"New Policies Scenarios";"World";"Bioenergy";"Industry";2013;7.27130755761677;6.78186477695773
"New Policies Scenarios";"World";"Other renewables";"Industry";2013;0.0374445251435045;0.0250059289650978
"New Policies Scenarios";"World";"Coal";"Industry";2014;30.2700278658378;27.7264412607733
"New Policies Scenarios";"World";"Oil";"Industry";2014;12.1082519424864;11.2446118968828
"New Policies Scenarios";"World";"Gas";"Industry";2014;21.5064968580422;21.1163621454485
"New Policies Scenarios";"World";"Electricity";"Industry";2014;27.0862125176493;25.5391708220986
"New Policies Scenarios";"World";"Heat";"Industry";2014;4.9167475988942;4.33626845970735
"New Policies Scenarios";"World";"Bioenergy";"Industry";2014;7.28430509172643;6.79673662270558
"New Policies Scenarios";"World";"Other renewables";"Industry";2014;0.0436836083463349;0.02510017545038
"New Policies Scenarios";"World";"Coal";"Industry";2015;29.9122468061324;27.5779513832186
"New Policies Scenarios";"World";"Oil";"Industry";2015;11.8504774364606;11.1555571263486
"New Policies Scenarios";"World";"Gas";"Industry";2015;21.7211941627156;21.1349540495269
"New Policies Scenarios";"World";"Electricity";"Industry";2015;27.3541022014461;25.6567818035366
"New Policies Scenarios";"World";"Heat";"Industry";2015;4.87261835338051;4.37040740505821
"New Policies Scenarios";"World";"Bioenergy";"Industry";2015;7.30196716134387;6.8380726630212
"New Policies Scenarios";"World";"Other renewables";"Industry";2015;0.0496661799020399;0.0251902435487143
"New Policies Scenarios";"World";"Coal";"Industry";2016;29.5657219136482;27.4354434995416
"New Policies Scenarios";"World";"Oil";"Industry";2016;11.9952836519526;11.0697258385066
"New Policies Scenarios";"World";"Gas";"Industry";2016;21.9291368651042;21.0918114143921
"New Policies Scenarios";"World";"Electricity";"Industry";2016;27.6111998065184;25.7706926202
"New Policies Scenarios";"World";"Heat";"Industry";2016;4.83026687804776;4.40347230339847
"New Policies Scenarios";"World";"Bioenergy";"Industry";2016;7.32517924442093;6.8781082281735
"New Policies Scenarios";"World";"Other renewables";"Industry";2016;0.055407740373297;0.027143558213697
"New Policies Scenarios";"World";"Coal";"Industry";2017;29.2299302187398;27.2985632654971
"New Policies Scenarios";"World";"Oil";"Industry";2017;11.8497165969875;10.986946125773
"New Policies Scenarios";"World";"Gas";"Industry";2017;22.1306387889006;21.3742878851152
"New Policies Scenarios";"World";"Electricity";"Industry";2017;27.8581446031609;25.8810751844123
"New Policies Scenarios";"World";"Heat";"Industry";2017;4.90367775831874;4.43551305572668
"New Policies Scenarios";"World";"Bioenergy";"Industry";2017;7.35564466572253;6.91690373917626
"New Policies Scenarios";"World";"Other renewables";"Industry";2017;0.0609225660854485;0.0333183226603758
"New Policies Scenarios";"World";"Coal";"Industry";2018;28.9043806544178;27.1669837811259
"New Policies Scenarios";"World";"Oil";"Industry";2018;11.7090547981912;10.9070580907852
"New Policies Scenarios";"World";"Gas";"Industry";2018;22.3259946136474;21.4048143727475
"New Policies Scenarios";"World";"Electricity";"Industry";2018;28.0955263495992;25.9880909213497
"New Policies Scenarios";"World";"Heat";"Industry";2018;4.85591397849462;4.45152816989182
"New Policies Scenarios";"World";"Bioenergy";"Industry";2018;7.38493029964913;6.95451593118728
"New Policies Scenarios";"World";"Other renewables";"Industry";2018;0.066223827649379;0.035953892680356
"New Policies Scenarios";"World";"Coal";"Industry";2019;28.5886116601985;27.0404029842426
"New Policies Scenarios";"World";"Oil";"Industry";2019;11.573054421052;10.8299128155481
"New Policies Scenarios";"World";"Gas";"Industry";2019;22.5154813126194;21.4341811630872
"New Policies Scenarios";"World";"Electricity";"Industry";2019;28.3238899943825;26.0918915567114
"New Policies Scenarios";"World";"Heat";"Industry";2019;4.80980557903635;4.43962744907691
"New Policies Scenarios";"World";"Bioenergy";"Industry";2019;7.41310337615401;6.99099813034622
"New Policies Scenarios";"World";"Other renewables";"Industry";2019;0.0713236949763859;0.0379169677642733
"New Policies Scenarios";"World";"Coal";"Industry";2020;28.2821889987237;26.9185413354492
"New Policies Scenarios";"World";"Oil";"Industry";2020;11.4414875286111;10.7553714349641
"New Policies Scenarios";"World";"Gas";"Industry";2020;22.6993594630271;21.4624531093752
"New Policies Scenarios";"World";"Electricity";"Industry";2020;28.5437398528363;26.1926198344479
"New Policies Scenarios";"World";"Heat";"Industry";2020;4.76526796842543;4.42811468059523
"New Policies Scenarios";"World";"Bioenergy";"Industry";2020;7.44022611229568;7.02640050603031
"New Policies Scenarios";"World";"Other renewables";"Industry";2020;0.07623343054765;0.0392559232923963
"New Policies Scenarios";"World";"Coal";"Industry";2021;28.0510435431043;26.6256994377411
"New Policies Scenarios";"World";"Oil";"Industry";2021;11.3141408066279;10.6244184546519
"New Policies Scenarios";"World";"Gas";"Industry";2021;22.8558179551086;21.62675436523
"New Policies Scenarios";"World";"Electricity";"Industry";2021;28.7454181183138;26.3683238460192
"New Policies Scenarios";"World";"Heat";"Industry";2021;4.72222222222222;4.41697119837191
"New Policies Scenarios";"World";"Bioenergy";"Industry";2021;7.51407230991535;7.11288997603589
"New Policies Scenarios";"World";"Other renewables";"Industry";2021;0.0814993464569541;0.0450698154643801
"New Policies Scenarios";"World";"Coal";"Industry";2022;27.8263121791565;26.3409840025126
"New Policies Scenarios";"World";"Oil";"Industry";2022;11.1908144094859;10.4971662926278
"New Policies Scenarios";"World";"Gas";"Industry";2022;23.0079348558388;21.786496205231
"New Policies Scenarios";"World";"Electricity";"Industry";2022;28.9414997431802;26.5391522192862
"New Policies Scenarios";"World";"Heat";"Industry";2022;4.68059461631177;4.40617951490478
"New Policies Scenarios";"World";"Bioenergy";"Industry";2022;7.58586925037984;7.19697943610934
"New Policies Scenarios";"World";"Other renewables";"Industry";2022;0.0866191314048337;0.0507194031782036
"New Policies Scenarios";"World";"Coal";"Industry";2023;27.6077315819423;26.064061390904
"New Policies Scenarios";"World";"Oil";"Industry";2023;11.0713209137026;10.3734602534123
"New Policies Scenarios";"World";"Gas";"Industry";2023;23.1558884054631;21.9418658200914
"New Policies Scenarios";"World";"Electricity";"Industry";2023;29.1322145022971;26.705305119326
"New Policies Scenarios";"World";"Heat";"Industry";2023;4.6403162055336;4.39572322969125
"New Policies Scenarios";"World";"Bioenergy";"Industry";2023;7.65570106769236;7.27876741656475
"New Policies Scenarios";"World";"Other renewables";"Industry";2023;0.091598784922752;0.0562115544168231
"New Policies Scenarios";"World";"Coal";"Industry";2024;27.3950526460344;25.7946159812564
"New Policies Scenarios";"World";"Oil";"Industry";2024;10.9554843675202;10.2531541448117
"New Policies Scenarios";"World";"Gas";"Industry";2024;23.3138856476079;22.0930402918315
"New Policies Scenarios";"World";"Electricity";"Industry";2024;29.3177797621999;26.866971902329
"New Policies Scenarios";"World";"Heat";"Industry";2024;4.60132244262933;4.38558694606264
"New Policies Scenarios";"World";"Bioenergy";"Industry";2024;7.72364735244288;7.30066122131466
"New Policies Scenarios";"World";"Other renewables";"Industry";2024;0.0964439825548445;0.0615527596445928
"New Policies Scenarios";"World";"Coal";"Industry";2025;27.1880395384868;25.5323489691037
"New Policies Scenarios";"World";"Oil";"Industry";2025;10.8431394264385;10.1361097015782
"New Policies Scenarios";"World";"Gas";"Industry";2025;23.5222052067381;22.2401872670534
"New Policies Scenarios";"World";"Electricity";"Industry";2025;29.4984013075351;27.024331835478
"New Policies Scenarios";"World";"Heat";"Industry";2025;4.5635528330781;4.35509087147845
"New Policies Scenarios";"World";"Bioenergy";"Industry";2025;7.78978345441506;7.32006125574273
"New Policies Scenarios";"World";"Other renewables";"Industry";2025;0.101160097436593;0.0667491573948959
"New Policies Scenarios";"World";"Coal";"Industry";2026;26.9932241944724;25.2500989152439
"New Policies Scenarios";"World";"Oil";"Industry";2026;10.7088243891022;10.0176282433741
"New Policies Scenarios";"World";"Gas";"Industry";2026;23.7469733656174;22.4069336673785
"New Policies Scenarios";"World";"Electricity";"Industry";2026;29.6661123015769;27.1634964983988
"New Policies Scenarios";"World";"Heat";"Industry";2026;4.50405544179374;4.30828101601049
"New Policies Scenarios";"World";"Bioenergy";"Industry";2026;7.87003839487812;7.34866828087167
"New Policies Scenarios";"World";"Other renewables";"Industry";2026;0.108911606155126;0.0789369355529179
"New Policies Scenarios";"World";"Coal";"Industry";2027;26.8032381979749;24.974133948404
"New Policies Scenarios";"World";"Oil";"Industry";2027;10.5780295713823;9.90211951312442
"New Policies Scenarios";"World";"Gas";"Industry";2027;23.9664971582411;22.5699669926413
"New Policies Scenarios";"World";"Electricity";"Industry";2027;29.8300887411789;27.2992113585193
"New Policies Scenarios";"World";"Heat";"Industry";2027;4.47295262658194;4.26263154685815
"New Policies Scenarios";"World";"Bioenergy";"Industry";2027;7.94850623458535;7.37660783727191
"New Policies Scenarios";"World";"Other renewables";"Industry";2027;0.116490505847847;0.0908189194594064
"New Policies Scenarios";"World";"Coal";"Industry";2028;26.6179041728699;24.7042464476477
"New Policies Scenarios";"World";"Oil";"Industry";2028;10.4506183728812;9.78947301730681
"New Policies Scenarios";"World";"Gas";"Industry";2028;24.1809580130101;22.7294099001923
"New Policies Scenarios";"World";"Electricity";"Industry";2028;29.9904539932392;27.4316031229463
"New Policies Scenarios";"World";"Heat";"Industry";2028;4.44253477622898;4.21809984442806
"New Policies Scenarios";"World";"Bioenergy";"Industry";2028;8.02524600844443;7.40390301596688
"New Policies Scenarios";"World";"Other renewables";"Industry";2028;0.127375413983093;0.102406475201158
"New Policies Scenarios";"World";"Coal";"Industry";2029;26.4370533243875;24.4402378371462
"New Policies Scenarios";"World";"Oil";"Industry";2029;10.3264611705652;9.6795836713057
"New Policies Scenarios";"World";"Gas";"Industry";2029;24.3905290850628;22.8853797037546
"New Policies Scenarios";"World";"Electricity";"Industry";2029;30.1473260501168;27.5607923687693
"New Policies Scenarios";"World";"Heat";"Industry";2029;4.41277951011392;4.17464535103819
"New Policies Scenarios";"World";"Bioenergy";"Industry";2029;8.10031417947856;7.43057585501315
"New Policies Scenarios";"World";"Other renewables";"Industry";2029;0.142376346716423;0.113710412469426
"New Policies Scenarios";"World";"Coal";"Industry";2030;26.2605249263632;24.1819180989164
"New Policies Scenarios";"World";"Oil";"Industry";2030;10.2054348788895;9.57235147244104
"New Policies Scenarios";"World";"Gas";"Industry";2030;24.5953757225434;23.037988661286
"New Policies Scenarios";"World";"Electricity";"Industry";2030;30.3008178191588;27.68689390934
"New Policies Scenarios";"World";"Heat";"Industry";2030;4.38366541213357;4.13222944771539
"New Policies Scenarios";"World";"Bioenergy";"Industry";2030;8.17376477737415;7.45664739884393
"New Policies Scenarios";"World";"Other renewables";"Industry";2030;0.157018747603718;0.12474101819432
"New Policies Scenarios";"World";"Coal";"Industry";2031;26.0474876420272;23.9050206736397
"New Policies Scenarios";"World";"Oil";"Industry";2031;10.0799211711629;9.47266110077936
"New Policies Scenarios";"World";"Gas";"Industry";2031;24.8170173833486;23.2159543369355
"New Policies Scenarios";"World";"Electricity";"Industry";2031;30.4448810822756;27.8066580585647
"New Policies Scenarios";"World";"Heat";"Industry";2031;4.34630048564941;4.08056077705541
"New Policies Scenarios";"World";"Bioenergy";"Industry";2031;8.2529687798134;7.49656907593778
"New Policies Scenarios";"World";"Other renewables";"Industry";2031;0.176666630348305;0.139777469412135
"New Policies Scenarios";"World";"Coal";"Industry";2032;25.8393483569889;23.6340647702065
"New Policies Scenarios";"World";"Oil";"Industry";2032;9.9573419337905;9.37525214122622
"New Policies Scenarios";"World";"Gas";"Industry";2032;25.0339443312967;23.3901013170943
"New Policies Scenarios";"World";"Electricity";"Industry";2032;30.5858531103482;27.9236686770138
"New Policies Scenarios";"World";"Heat";"Industry";2032;4.30973731644655;4.03008003513473
