AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,475.7889,,,,,500.2893,524.1013,519.5988,504.2588,493.4804,491.3114,502.5245,515.7745,531.6639,537.9079,540.4472,536.9793,539.5915,542.863,545.1656,546.1671,547.8363,549.3572
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,37851.4068,,,,,40230.382,42772.3113,44752.595,45767.6097,46941.6661,47912.2391,48685.8927,48930.6292,49932.843,50267.1385,50162.8822,50203.4012,50185.1293,50175.6441,50185.3638,50208.06,50420.3028,50490.5871
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48997.4696,,,,,57466.2778,68282.2111,79544.5383,90869.4869,102039,113518,125262,137025,149181,162237,176132,190626,205532,221065,237087,253702,270943,288656
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64546.0203,,,,,78854.2783,97371.3602,117250,137466,157477,178131,199355,220723,242788,266451,291638,318050,345370,373910,403448,434187,466159,499063
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,476.1137,,,,,508.2151,544.4462,576.2813,602.9111,627.5682,648.542,665.0605,676.5701,686.9952,697.3539,702.8899,708.9612,713.4827,717.8774,721.123,724.5179,728.5644,731.9603
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,37767.7995,,,,,37775.5947,38104.4819,28576.2182,18704.0824,14781.0159,11839.3889,9764.4642,6943.3772,5805.5639,5131.0516,5020.5774,4329.7312,4693.2909,5088.2664,5268.3798,5446.2591,5808.0251,6167.4433
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48997.1167,,,,,57445.0631,68196.7014,78717.77,88521.9159,99133.4588,110019,121320,132669,144427,157042,170565,184583,199235,214502,230266,246642,263683,281272
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64543.1268,,,,,78800.9432,97178.2908,115603,132932,151909,171397,191773,212358,233716,256574,281057,306578,333468,361624,390740,421088,452755,485463
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,479.7795,,,,,509.1828,537.5737,481.9814,427.1501,439.1837,457.5758,481.4424,513.6413,531.7008,537.6154,547.3184,548.6906,557.4134,568.5614,579.9665,590.7402,601.2735,611.32
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,37767.7995,,,,,37775.5947,38104.4819,34399.9577,30323.6703,25761.3135,22598.8986,21096.3662,18723.8933,16464.2703,14879.1655,13704.4255,12262.0495,11850.7177,11311.7745,10937.1934,10591.572,10693.3277,10729.495
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48997.1167,,,,,57445.0631,68196.7014,79217.1681,90147.1672,100824,111770,123151,134661,146581,159462,173117,187230,201970,217393,233276,249719,266773,284402
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64543.1268,,,,,78800.9432,97178.2908,116561,135994,155046,174636,195156,216042,237691,261044,285782,311466,338478,366825,396094,426547,458245,491040
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,479.7795,,,,,509.1828,537.5737,533.801,523.4327,520.7208,526.9215,547.7779,571.9321,596.8712,610.7717,623.0752,628.7428,638.9207,649.8389,659.7496,668.2965,677.3716,686.2502
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,37823.4182,,,,,40560.0232,43578.7272,46169.7508,47859.086,49780.0309,51443.6931,52898.2867,53798.9393,55112.9543,55548.1253,56069.3797,56705.2482,57298.6288,57870.7622,58582.0691,59311.1897,59962.4934,60674.8651
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48996.5071,,,,,57465.9768,68284.037,79549.1714,90877.6027,102051,113536,125287,137058,149224,162290,176200,190709,205633,221185,237223,253860,271117,288856
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64542.6186,,,,,78849.1654,97366.1922,117246,137464,157480,178140,199372,220754,242834,266516,291725,318163,345512,374084,403648,434423,466424,499374
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,480.1048,,,,,517.9434,561.5645,601.9768,638.1011,672.9784,704.1287,730.7649,752.2721,769.6988,784.4042,799.0845,814.069,827.5444,840.7039,853.9241,867.0127,878.771,889.458
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,38558.7818,,,,,38693.7434,39050.7392,29159.3713,19148.7891,15254.1922,12326.2166,10257.6221,7444.7337,6340.9648,5668.5495,5569.5197,4868.6395,5264.4365,5664.477,5865.2026,6059.9335,6461.5227,6847.6618
