"Model","Scenario","Region","Variable","Unit","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"AIM/CGE 2.0","SFCM_SSP2_Bio_2Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893173589,0.919380698,0.948482485,0.976004404,1.002157394,1.028149492,1.053560254,1.078989112,1.105403572,1.130751433,1.157480915,1.184993746,1.211553435,1.239000063,1.263808512,1.288525681,1.313176081,1.33513801,1.35642319,1.377997646,1.397825602,1.417451023,1.437709115,1.457364446,1.477722319,1.494647806,1.511337688,1.527178697,1.543573719,1.558569332,1.572389912,1.585822562,1.598943936,1.610210883,1.622339746,1.635332069,1.648538798,1.660114982,1.671017041,1.682345873,1.691723157,1.702014639,1.711264346,1.719934911,1.730886998,1.741572068,1.751262508,1.757960168,1.766823006,1.776139095,1.784252769,1.7935308,1.802104604,1.810193891,1.817983085,1.826586403,1.834132634,1.842489171,1.848176884,1.853791069,1.858669941,1.863393559,1.868473649,1.873689656,1.880421497,1.887330438,1.8936113,1.899370838,1.905143722,1.910928719,1.917123502,1.923473348,1.930567038,1.937723035,1.944891281,1.952061276,1.958531313,1.964698856,1.970787696,1.9768838,1.982980943,1.989075833,1.995193045,2.001344578,2.007536393,2.013757495,2.0200005,2.02696413,2.034614162,2.042173793,2.049389676
"AIM/CGE 2.0","SFCM_SSP2_Bio_Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892819729,0.917986883,0.945820798,0.972455388,0.999029118,1.025931046,1.053057585,1.080675573,1.108993016,1.138352309,1.167946599,1.197079565,1.226829021,1.256585188,1.286764025,1.317768126,1.349186739,1.380956096,1.413027723,1.445178159,1.47835125,1.51284151,1.547914535,1.581072542,1.616232817,1.65206422,1.687626374,1.723011968,1.760255934,1.797156546,1.835211432,1.873142385,1.911470884,1.950162577,1.99007394,2.029378718,2.068223112,2.107216367,2.146697055,2.185523996,2.223724591,2.261479462,2.299829694,2.336621658,2.37464097,2.413771276,2.450750325,2.491021397,2.531380705,2.571328236,2.614709703,2.658639931,2.699198667,2.739866803,2.779751266,2.820124272,2.859928623,2.897600824,2.936995898,2.972843189,3.009229982,3.051992697,3.092686113,3.131644315,3.17162231,3.207889818,3.247988007,3.28772763,3.325974543,3.367593168,3.407088984,3.446584615,3.491790389,3.531832523,3.567607813,3.602923854,3.642317029,3.683060459,3.72627433,3.769404294,3.815250507,3.857383777,3.897870741,3.942003134,3.986387217,4.025683604,4.06809552,4.114001228,4.152689685,4.191872462,4.229759561
"AIM/CGE 2.0","SFCM_SSP2_EEEI_1p5Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893241943,0.919717103,0.949014453,0.977021486,1.003833818,1.030016338,1.056049893,1.081969888,1.107896629,1.13415668,1.161926634,1.191660842,1.222171294,1.251841882,1.279024921,1.305019116,1.329424073,1.350587573,1.370160602,1.388751031,1.405001378,1.416494156,1.430606247,1.44429185,1.45374435,1.463199928,1.472834041,1.481904984,1.489315466,1.494567192,1.500169521,1.508586543,1.515408458,1.520983046,1.527267382,1.532709836,1.537869751,1.541907572,1.544830467,1.546879604,1.549201575,1.549487247,1.549870832,1.549883092,1.550691498,1.550494421,1.551035488,1.550148574,1.548113894,1.545489094,1.542705157,1.543197207,1.542919682,1.542412582,1.541053583,1.53978466,1.539761114,1.5394616,1.53913295,1.539729565,1.540263624,1.539008626,1.53778335,1.537520481,1.537854444,1.537016308,1.536254867,1.535382605,1.53459309,1.534226483,1.534281678,1.534160338,1.53380583,1.533580388,1.533532079,1.533544105,1.533610596,1.533729269,1.533894503,1.534101772,1.534353492,1.5347192,1.535417338,1.53584697,1.536324808,1.536116434,1.536470161,1.5372903,1.538263573,1.539143083,1.539714141
"AIM/CGE 2.0","SFCM_SSP2_EEEI_2Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893241943,0.919717103,0.949014453,0.977021486,1.003833818,1.030016338,1.056049893,1.081969888,1.107896629,1.13415668,1.160931309,1.188608652,1.215719884,1.243084693,1.268146922,1.292725172,1.317144358,1.340363597,1.36182013,1.383348528,1.402822089,1.421750163,1.441160864,1.461315441,1.48092274,1.498336359,1.51275825,1.529116615,1.544486901,1.558236381,1.570824821,1.5838511,1.595773528,1.606980246,1.619346053,1.631583779,1.642659549,1.653268207,1.662841271,1.672226664,1.681610109,1.690205098,1.698820201,1.70791151,1.717601838,1.727011959,1.734292066,1.739385836,1.747125579,1.755262463,1.76309356,1.770802952,1.778090017,1.785383947,1.789756481,1.796467946,1.800022883,1.803120002,1.807187755,1.811846888,1.816962992,1.822221657,1.826882069,1.83087948,1.834817269,1.837958859,1.840879114,1.84481724,1.848941159,1.852533277,1.856962276,1.861385291,1.86599341,1.870946542,1.875662013,1.880344655,1.883895579,1.887229429,1.890529103,1.893793286,1.897017916,1.900720631,1.905516915,1.910295754,1.915061699,1.92040772,1.925774253,1.929906751,1.934060304,1.938232467,1.941680764
"AIM/CGE 2.0","SFCM_SSP2_EEEI_Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892991775,0.918583275,0.947031545,0.974545046,1.001354148,1.02876789,1.055713502,1.083447908,1.112584851,1.141870049,1.172124743,1.201178053,1.230893388,1.260159393,1.289866416,1.320684331,1.351636749,1.382543156,1.412059023,1.442606178,1.474856164,1.507877271,1.54081863,1.57425791,1.6093146,1.644525498,1.678151962,1.712164055,1.745447206,1.779224407,1.814474184,1.849447934,1.883722989,1.917985611,1.95232165,1.988318187,2.025047455,2.062446676,2.098698866,2.135005379,2.16994915,2.204090809,2.235694898,2.268035237,2.300418771,2.332239244,2.365234956,2.397908397,2.434570837,2.470413662,2.507265113,2.543168638,2.578358061,2.613613403,2.647941912,2.684756203,2.723571842,2.760651439,2.792588301,2.823874212,2.855156922,2.886852097,2.919598697,2.951020911,2.982408537,3.018791119,3.054743921,3.090718507,3.125660763,3.156656031,3.186168527,3.220141237,3.253442818,3.287652014,3.318366035,3.349186087,3.383659398,3.419007938,3.451522975,3.488344684,3.524135514,3.55652327,3.589436292,3.621661701,3.654147891,3.68845612,3.720305528,3.753919248,3.788894402,3.823816813,3.853307807
"AIM/CGE 2.0","SFCM_SSP2_LifeStyle_1p5Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893221042,0.919624828,0.948762227,0.976670738,1.003164669,1.029011954,1.055173948,1.080787579,1.106507503,1.132221217,1.159797235,1.189756797,1.220106874,1.249592282,1.276121835,1.30260177,1.325624529,1.346276596,1.367336336,1.386399814,1.40175228,1.413961916,1.429021508,1.440761537,1.450464441,1.459703301,1.470258106,1.478161103,1.48525077,1.491648329,1.497757006,1.505869593,1.512914047,1.518733106,1.526005835,1.530049154,1.535437714,1.539861277,1.542470827,1.544760854,1.546901423,1.547666174,1.54780117,1.54874076,1.549199688,1.549362542,1.549179054,1.548819256,1.548513826,1.546215191,1.543965981,1.54460968,1.545604926,1.545377547,1.544915353,1.543448419,1.542318939,1.542578491,1.543118572,1.544531317,1.545911286,1.546765231,1.546567795,1.546445206,1.547411697,1.548621365,1.549834408,1.550139233,1.550576198,1.551143851,1.551843214,1.55230749,1.55307901,1.553969736,1.554937094,1.555973576,1.557072583,1.558503462,1.560336504,1.562230188,1.563778803,1.564592779,1.565364074,1.566569676,1.568355716,1.570205047,1.572111795,1.574148478,1.576262802,1.57844929,1.580612692
"AIM/CGE 2.0","SFCM_SSP2_LifeStyle_2Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893221042,0.919624828,0.948762227,0.976670738,1.003164669,1.029011954,1.055173948,1.080787579,1.106507503,1.132221217,1.158781297,1.186487406,1.21349059,1.240245673,1.265155413,1.28938256,1.313710277,1.335885266,1.357109234,1.378478036,1.397329335,1.416341375,1.436350392,1.456446747,1.474910317,1.490931934,1.507021855,1.52278507,1.538637904,1.552736264,1.565728947,1.577889903,1.590594315,1.601411134,1.61324173,1.627197969,1.639117213,1.649312318,1.658689591,1.668934196,1.677694045,1.686450538,1.695234596,1.704240679,1.713923482,1.723794216,1.731487087,1.737217696,1.744485612,1.752945373,1.761473251,1.769850346,1.776832798,1.784217677,1.789358907,1.793624699,1.799407997,1.804516624,1.809465596,1.814524967,1.820754138,1.826418158,1.831033605,1.835607413,1.840159254,1.844494037,1.848055167,1.851626821,1.855216225,1.859829252,1.864851307,1.869814305,1.874713396,1.880460433,1.885808835,1.890626728,1.895417294,1.900191347,1.904585801,1.908562732,1.912515563,1.917164042,1.922663676,1.928159209,1.933655292,1.939147999,1.944634421,1.950125732,1.955380437,1.959792779,1.964185563
"AIM/CGE 2.0","SFCM_SSP2_LifeStyle_Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.89295497,0.918464176,0.946630018,0.973936623,1.000521373,1.027861397,1.054467829,1.08205223,1.111362262,1.140589157,1.170773466,1.199453043,1.228292881,1.257272115,1.286635307,1.317208894,1.347814622,1.379229472,1.408587067,1.439464675,1.471747736,1.504821578,1.53831555,1.572560251,1.607560919,1.642232477,1.67621657,1.709306138,1.743200544,1.777767485,1.814081245,1.850155023,1.886285428,1.922245802,1.957671905,1.992976741,2.027876625,2.065082653,2.106031529,2.143828346,2.17982012,2.2146109,2.250157687,2.284197807,2.320462445,2.352975337,2.38890769,2.423347333,2.456194697,2.49414314,2.53271471,2.570461416,2.607594314,2.645687023,2.686830539,2.728154027,2.764108488,2.799161549,2.835377045,2.868693601,2.902609743,2.937125583,2.970979976,3.007560095,3.040477352,3.073049017,3.108549033,3.145412117,3.18374409,3.222236128,3.25903091,3.295633624,3.331092334,3.36529723,3.401951343,3.43753998,3.474294066,3.50980232,3.544622168,3.579424127,3.615987671,3.655619226,3.693429567,3.731525183,3.769074186,3.804158718,3.838799807,3.876046743,3.914045799,3.94962197,3.984012982
"AIM/CGE 2.0","SFCM_SSP2_Ref_1p5Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893173581,0.919380643,0.948483066,0.976005656,1.00216003,1.02815596,1.053563385,1.078990364,1.105412977,1.130756753,1.158366725,1.188355067,1.218123242,1.248000578,1.275103775,1.300732049,1.325441089,1.346211087,1.366764828,1.386419935,1.402517495,1.414581039,1.430083571,1.442205329,1.452277176,1.462211047,1.471892688,1.480653266,1.488272036,1.495097032,1.500295788,1.507922502,1.515839568,1.522603486,1.528294275,1.535820589,1.540443593,1.545723569,1.548968028,1.552111609,1.554521763,1.554404893,1.555669538,1.556891223,1.558006568,1.558355628,1.558831925,1.558621889,1.5584362,1.556943898,1.554707438,1.553593825,1.554534304,1.555919107,1.557341123,1.557692502,1.558191151,1.557492081,1.55746981,1.558192398,1.559182893,1.560864162,1.562246317,1.562503353,1.563117691,1.56384556,1.564946578,1.566647817,1.568427119,1.569880536,1.571255828,1.572749358,1.574120698,1.575507256,1.576997756,1.578583012,1.58019563,1.581789886,1.58344674,1.584657239,1.5863876,1.588407858,1.589917291,1.591259589,1.592673255,1.59455822,1.596889051,1.599385127,1.601267995,1.603217151,1.605176487
"AIM/CGE 2.0","SFCM_SSP2_Ref_2Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893173581,0.919380643,0.948483066,0.976005656,1.00216003,1.02815596,1.053563385,1.078990364,1.105412977,1.130756753,1.157491108,1.185013519,1.211570092,1.239022892,1.263848679,1.288578799,1.313252025,1.335253685,1.356522203,1.378081218,1.397912906,1.417538939,1.437692786,1.457281477,1.477545494,1.494288483,1.51092813,1.526437599,1.542595169,1.557280552,1.570675475,1.583445229,1.595918796,1.607020151,1.618712694,1.632237704,1.644254384,1.654827253,1.666211247,1.675606965,1.685183101,1.695003467,1.702487977,1.713064128,1.7234672,1.732773573,1.740769032,1.748250172,1.756118917,1.763787074,1.772230482,1.780193021,1.787595608,1.794807266,1.802641617,1.809433384,1.816775945,1.821109524,1.825979036,1.830699111,1.835105325,1.840345716,1.846267081,1.851073806,1.85690387,1.862865026,1.867576058,1.871689103,1.875783834,1.8802272,1.88609155,1.892312568,1.897891502,1.902817337,1.908236985,1.914672333,1.921103274,1.927145392,1.932397623,1.937556321,1.942714419,1.947869001,1.953041279,1.958241755,1.964270686,1.970983271,1.977547114,1.983801469,1.990070291,1.996352958,2.002603653
"AIM/CGE 2.0","SFCM_SSP2_Ref_Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892820214,0.917988751,0.945825938,0.972463712,0.999042462,1.025959125,1.053090642,1.080724992,1.109047656,1.138418362,1.168011283,1.197151313,1.226911329,1.25666885,1.286866294,1.317853007,1.34928048,1.381053101,1.413127181,1.445283543,1.478447327,1.512959366,1.548017268,1.581169801,1.616327398,1.652148539,1.68769403,1.723061059,1.760276573,1.797136793,1.835150322,1.873071435,1.911347143,1.949975933,1.989829405,2.029069829,2.067694601,2.10666425,2.146072799,2.184706326,2.222777587,2.260397892,2.29859979,2.335207248,2.372885406,2.411948386,2.44888338,2.488677256,2.529106327,2.568704967,2.612066809,2.655191039,2.696308637,2.736960861,2.776619727,2.816432703,2.856424721,2.894479407,2.933029237,2.968650409,3.004895623,3.046874707,3.086179104,3.124914875,3.164503086,3.200529855,3.239073499,3.279489287,3.317614387,3.360048784,3.399001806,3.436998092,3.481838164,3.522337228,3.557553606,3.592595267,3.632610821,3.673240705,3.716708177,3.760024778,3.804428275,3.846956741,3.886051076,3.927994604,3.974971225,4.013615749,4.056113416,4.098335154,4.137551898,4.177420173,4.216384856
"AIM/CGE 2.0","SFCM_SSP2_ST_CCS_1p5Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893173581,0.919380643,0.948483066,0.976005656,1.00216003,1.02815596,1.053563385,1.078990364,1.105412977,1.130756753,1.158371274,1.188369207,1.218144188,1.248048579,1.275200574,1.300841878,1.325583765,1.346418674,1.366924843,1.386565945,1.402746985,1.41493345,1.430290804,1.442455323,1.452682689,1.46265399,1.472139326,1.481280613,1.488930404,1.495786144,1.50141176,1.508723151,1.516936319,1.524079065,1.529603965,1.537128511,1.542265819,1.548021298,1.551511704,1.555077924,1.557833917,1.558916206,1.55913718,1.561408875,1.563209042,1.563266048,1.564204956,1.564217576,1.564689288,1.564239026,1.563055445,1.562523352,1.562391664,1.564189673,1.566058108,1.567606722,1.569596838,1.570601149,1.570226162,1.570246395,1.571436883,1.572889358,1.575112109,1.57724226,1.578482976,1.579796895,1.581184687,1.582662967,1.584247415,1.586818605,1.589599202,1.592454735,1.595064359,1.597361302,1.599752524,1.601937732,1.603723055,1.605414857,1.608053924,1.610995497,1.613155091,1.615035721,1.616901947,1.61884618,1.621179267,1.624325815,1.627290281,1.629814696,1.632413904,1.635086984,1.637778782
"AIM/CGE 2.0","SFCM_SSP2_ST_CCS_2Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893173581,0.919380643,0.948483066,0.976005656,1.00216003,1.02815596,1.053563385,1.078990364,1.105412977,1.130756753,1.157503194,1.185058744,1.211622105,1.239137766,1.264007519,1.288842555,1.313623663,1.335858018,1.357173085,1.378869168,1.398913173,1.418519603,1.438951647,1.458473517,1.47901575,1.495690129,1.512417058,1.527907519,1.544307804,1.558931666,1.572396397,1.585688638,1.598475575,1.609677922,1.621842321,1.634836796,1.647269006,1.658610527,1.669667179,1.680044556,1.68972418,1.699664323,1.708390739,1.718027277,1.728533231,1.738292928,1.746543465,1.754151317,1.761926103,1.770315776,1.778926943,1.787627841,1.796327374,1.804282426,1.812160375,1.819498471,1.827943272,1.834503252,1.839581453,1.844235363,1.84894934,1.853658982,1.858529318,1.865143851,1.871635725,1.87697491,1.883200038,1.8877059,1.892831028,1.898155431,1.904060954,1.910554045,1.917281611,1.924024697,1.930044407,1.936119534,1.94308411,1.949021859,1.954710604,1.960408453,1.966110685,1.971814724,1.977541529,1.983301881,1.98910112,1.994928907,2.00190327,2.008813549,2.015647053,2.022500676,2.029327494
"AIM/CGE 2.0","SFCM_SSP2_ST_CCS_Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892820214,0.917988751,0.945825938,0.972463712,0.999042462,1.025959125,1.053090642,1.080724992,1.109047656,1.138418362,1.168011283,1.197151313,1.226911329,1.25666885,1.286866294,1.317853007,1.34928048,1.381053101,1.413127181,1.445283543,1.478447327,1.512959366,1.548017268,1.581169801,1.616327398,1.652148539,1.68769403,1.723061059,1.760276573,1.797136793,1.835150322,1.873071435,1.911347143,1.949975933,1.989829405,2.029069829,2.067694601,2.10666425,2.146072799,2.184706326,2.222777587,2.260397892,2.29859979,2.335207248,2.372885406,2.411948386,2.44888338,2.488677256,2.529106327,2.568704967,2.612066809,2.655191039,2.696308637,2.736960861,2.776619727,2.816432703,2.856424721,2.894479407,2.933029237,2.968650409,3.004895623,3.046874707,3.086179104,3.124914875,3.164503086,3.200529855,3.239073499,3.279489287,3.317614387,3.360048784,3.399001806,3.436998092,3.481838164,3.522337228,3.557553606,3.592595267,3.632610821,3.673240705,3.716708177,3.760024778,3.804428275,3.846956741,3.886051076,3.927994604,3.974971225,4.013615749,4.056113416,4.098335154,4.137551898,4.177420173,4.216384856
"AIM/CGE 2.0","SFCM_SSP2_ST_bio_1p5Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893173882,0.919382048,0.948485273,0.97600858,1.002165585,1.028160747,1.053573069,1.079003467,1.105419617,1.130769956,1.158381511,1.188369477,1.218143215,1.24801886,1.27510551,1.300740904,1.325435201,1.346194895,1.366757131,1.386415795,1.402531221,1.414630721,1.430148246,1.442358653,1.452601289,1.46266489,1.47223286,1.481294639,1.489004152,1.495970345,1.501770409,1.508975545,1.517349701,1.524504435,1.530167927,1.537677444,1.542784364,1.54868287,1.552247215,1.555843185,1.558649835,1.559715153,1.559930921,1.562391079,1.564071478,1.5641216,1.565103627,1.565148497,1.565548017,1.564871904,1.563454848,1.562805982,1.56253151,1.564266966,1.566111009,1.567752324,1.569496512,1.570136691,1.569892534,1.569798912,1.570910618,1.572245381,1.574360547,1.576212314,1.577322221,1.578508558,1.579772689,1.581129476,1.582744987,1.585334932,1.588008099,1.590567421,1.592648459,1.594828325,1.597102202,1.59939897,1.601302262,1.602788754,1.60502176,1.607907581,1.610203962,1.612022195,1.613774774,1.615604598,1.617515338,1.620544586,1.623426192,1.625822436,1.628292196,1.630834324,1.633391827
"AIM/CGE 2.0","SFCM_SSP2_ST_bio_2Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893173882,0.919382048,0.948485273,0.97600858,1.002165585,1.028160747,1.053573069,1.079003467,1.105419617,1.130769956,1.157506504,1.185028377,1.211584105,1.239045098,1.263861072,1.288595041,1.313275714,1.335265925,1.35654468,1.378129166,1.397966495,1.417607942,1.437820704,1.457483772,1.477851778,1.494695341,1.511361717,1.527056772,1.543370872,1.55823442,1.571875034,1.585038894,1.597905816,1.608883636,1.621031809,1.634214516,1.646842041,1.657973761,1.669005209,1.679342516,1.688926589,1.699269258,1.707039709,1.717011925,1.727698822,1.73791975,1.746575482,1.753814529,1.761990794,1.770165079,1.7788371,1.787205337,1.795809366,1.803645761,1.811315406,1.818527024,1.82672058,1.832891776,1.838081882,1.842863515,1.847565764,1.852265744,1.857287169,1.863892707,1.870013998,1.875591712,1.881868288,1.886484574,1.891217747,1.896582156,1.902479071,1.909009259,1.915720326,1.922445089,1.928355737,1.93426016,1.941204425,1.947336895,1.952998519,1.958668163,1.964340605,1.970013051,1.975706552,1.98143203,1.987194917,1.992983989,2.00012489,2.007349598,2.014216304,2.021025993,2.027807559
"AIM/CGE 2.0","SFCM_SSP2_ST_bio_Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892820315,0.917989105,0.945825537,0.972460465,0.999035806,1.025943467,1.053066396,1.080684608,1.109001506,1.138361081,1.16795378,1.197087182,1.226834328,1.256593194,1.286775427,1.317770668,1.34919182,1.380959626,1.413029004,1.445168969,1.478329316,1.512836683,1.547902264,1.581052905,1.616205891,1.652026479,1.687571266,1.722941107,1.760138102,1.797005561,1.835029964,1.872975195,1.911269904,1.94992344,1.989802158,2.029106212,2.067806647,2.106778174,2.146188194,2.184950916,2.223085906,2.26080077,2.299076614,2.335742606,2.373620982,2.412723377,2.449684925,2.489693769,2.530027708,2.569756759,2.613179113,2.656776394,2.697557966,2.738418944,2.778050241,2.818312694,2.858139103,2.895998859,2.935057086,2.970811209,3.007052565,3.049580587,3.089514306,3.128452749,3.168281238,3.204428104,3.243856378,3.283929301,3.322136058,3.364135295,3.403290944,3.44220485,3.487447912,3.527770574,3.56313923,3.598348982,3.637682029,3.6784077,3.722018441,3.765251984,3.810486885,3.852795757,3.892675805,3.935765706,3.981462859,4.020443372,4.062475953,4.107718364,4.146264442,4.185687021,4.22377095
"AIM/CGE 2.0","SFCM_SSP2_ST_nuclear_1p5Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893169081,0.919360576,0.948435182,0.975938527,1.002028312,1.027959837,1.05340082,1.07880687,1.105191089,1.130531618,1.158061708,1.188121556,1.217829121,1.247644873,1.274627922,1.300408038,1.32506014,1.345710462,1.366391824,1.386100568,1.402211425,1.414116633,1.42990219,1.441924422,1.452122167,1.461954495,1.471796401,1.480525887,1.488143028,1.49510755,1.500347212,1.507899953,1.515849742,1.522597936,1.528391406,1.535900835,1.540468567,1.545698288,1.548956889,1.552040472,1.554451056,1.554303501,1.555580246,1.55672444,1.557767307,1.558064064,1.558506319,1.558350178,1.557956044,1.556404633,1.553956664,1.552746042,1.553824947,1.555121873,1.556287821,1.556571519,1.556699582,1.555912569,1.556063385,1.556651303,1.557633397,1.559162504,1.560222243,1.560296096,1.560624501,1.561160327,1.562418184,1.563942706,1.565168235,1.5660613,1.567209556,1.568412113,1.569452342,1.570598077,1.571842581,1.573176393,1.574590284,1.575757341,1.576927985,1.578259872,1.579789685,1.580879752,1.582341697,1.583875975,1.585290231,1.587257539,1.58927482,1.591265477,1.592972911,1.594901032,1.596802348
"AIM/CGE 2.0","SFCM_SSP2_ST_nuclear_2Degree","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.893169081,0.919360576,0.948435182,0.975938527,1.002028312,1.027959837,1.05340082,1.07880687,1.105191089,1.130531618,1.15718292,1.184707818,1.211330136,1.238693965,1.263499238,1.288151508,1.312659402,1.334591266,1.355936005,1.377495389,1.397440673,1.416951918,1.437200405,1.456682719,1.476928373,1.493874289,1.510501379,1.526211124,1.542346863,1.557104042,1.570592905,1.583411969,1.596041446,1.607263501,1.619030246,1.632530349,1.64463166,1.655391455,1.66678879,1.676134464,1.685865056,1.69572926,1.703132335,1.713745297,1.724179447,1.733495847,1.741552883,1.748966234,1.756756923,1.764410802,1.772827371,1.780759898,1.788358952,1.795527749,1.803306975,1.809829954,1.817352023,1.821384386,1.826329273,1.830887008,1.835196464,1.840655451,1.846333125,1.851132546,1.856876506,1.862716745,1.867250609,1.871236158,1.875197541,1.879438881,1.885185071,1.891271934,1.89626662,1.901021548,1.906917958,1.913200576,1.919473955,1.925246377,1.930222003,1.935195783,1.940163652,1.945123332,1.950094233,1.955086191,1.961242561,1.967565933,1.97358205,1.979602814,1.985629239,1.991660467,1.997648813
"AIM/CGE 2.0","SFCM_SSP2_ST_nuclear_Baseline","World","AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED","°C",0.711019357,0.737666689,0.759933025,0.776513985,0.790306781,0.804564339,0.822495227,0.822497196,0.836823366,0.865578305,0.892808371,0.917944409,0.945731512,0.972371496,0.998912165,1.02579701,1.052857156,1.080432657,1.108790407,1.138127955,1.167787282,1.196933138,1.226629589,1.25648182,1.286724445,1.317762045,1.349171569,1.381085363,1.413221126,1.44547193,1.478822852,1.513032224,1.548280515,1.581535524,1.61693478,1.652897635,1.688472818,1.72444033,1.761278512,1.798921143,1.836919667,1.875019839,1.913584365,1.952508223,1.992594625,2.031911109,2.07138841,2.110353804,2.150001046,2.188937247,2.227234957,2.265214366,2.30364296,2.340608566,2.378738513,2.41754778,2.454323749,2.495028397,2.535850961,2.575568687,2.619007998,2.662895241,2.70348311,2.742649015,2.783450203,2.823587949,2.862813571,2.900353141,2.939257413,2.974961283,3.011901858,3.053544441,3.094723353,3.13343647,3.172688481,3.208245384,3.248370446,3.287501728,3.326169446,3.367967172,3.406850421,3.446081617,3.491083067,3.529773405,3.564864592,3.600082834,3.639927253,3.680895151,3.724748721,3.767157593,3.811941622,3.853987764,3.893133672,3.937113501,3.981926243,4.019754927,4.062325172,4.104204949,4.143351275,4.181909263,4.220998171
