"Scenario";"Region";"Carrier";"Indicator";"Year.x";"ymax";"ymin"
"New Policies Scenarios";"CHINA";"Coal";"TFC";2031;98.0058111128805;83.4884784469477
"New Policies Scenarios";"CHINA";"Coal";"TFC";2032;96.2099956513888;81.4219017850651
"New Policies Scenarios";"CHINA";"Coal";"TFC";2033;94.4292371041498;79.3553251231825
"New Policies Scenarios";"CHINA";"Coal";"TFC";2034;92.6484785569109;77.2887484612999
"New Policies Scenarios";"CHINA";"Coal";"TFC";2035;90.867720009672;75.2221717994173
"New Policies Scenarios";"CHINA";"Coal";"TFC";2036;88.782263231377;73.1042762506074
"New Policies Scenarios";"CHINA";"Coal";"TFC";2037;86.6968064530821;70.9863807017975
"New Policies Scenarios";"CHINA";"Coal";"TFC";2038;84.6113496747872;68.8684851529877
"New Policies Scenarios";"CHINA";"Coal";"TFC";2039;82.5258928964922;66.7505896041778
"New Policies Scenarios";"CHINA";"Coal";"TFC";2040;80.4404361181973;64.6326940553679
"New Policies Scenarios";"CHINA";"Gas";"TFC";1990;10.8866460514185;5.7871726783041
"New Policies Scenarios";"CHINA";"Gas";"TFC";1991;15.3423137488475;10.4978140443889
"New Policies Scenarios";"CHINA";"Gas";"TFC";1992;19.7979814462766;15.2084554104737
"New Policies Scenarios";"CHINA";"Gas";"TFC";1993;24.2536491437057;19.9190967765585
"New Policies Scenarios";"CHINA";"Gas";"TFC";1994;28.7093168411348;24.6297381426433
"New Policies Scenarios";"CHINA";"Gas";"TFC";1995;33.1649845385638;29.3403795087281
"New Policies Scenarios";"CHINA";"Gas";"TFC";1996;37.6206522359929;34.0510208748129
"New Policies Scenarios";"CHINA";"Gas";"TFC";1997;42.076319933422;38.7616622408977
"New Policies Scenarios";"CHINA";"Gas";"TFC";1998;46.5319876308511;43.4723036069825
"New Policies Scenarios";"CHINA";"Gas";"TFC";1999;50.9876553282801;48.1829449730673
"New Policies Scenarios";"CHINA";"Gas";"TFC";2000;55.4433230257092;12.1872910950574
"New Policies Scenarios";"CHINA";"Gas";"TFC";2001;59.8989907231383;20.9685619855517
"New Policies Scenarios";"CHINA";"Gas";"TFC";2002;64.3546584205674;29.7498328760459
"New Policies Scenarios";"CHINA";"Gas";"TFC";2003;68.8103261179965;38.5311037665402
"New Policies Scenarios";"CHINA";"Gas";"TFC";2004;73.2659938154255;47.3123746570344
"New Policies Scenarios";"CHINA";"Gas";"TFC";2005;77.7216615128546;56.0936455475287
"New Policies Scenarios";"CHINA";"Gas";"TFC";2006;82.1773292102837;64.874916438023
"New Policies Scenarios";"CHINA";"Gas";"TFC";2007;86.6329969077128;73.6561873285172
"New Policies Scenarios";"CHINA";"Gas";"TFC";2008;91.0886646051419;82.4374582190115
"New Policies Scenarios";"CHINA";"Gas";"TFC";2009;95.5443323025709;91.2187291095057
"New Policies Scenarios";"CHINA";"Gas";"TFC";2010;100;100
"New Policies Scenarios";"CHINA";"Gas";"TFC";2011;108.781270890494;104.455667697429
"New Policies Scenarios";"CHINA";"Gas";"TFC";2012;117.562541780989;108.911335394858
"New Policies Scenarios";"CHINA";"Gas";"TFC";2013;126.343812671483;114.031498548935
"New Policies Scenarios";"CHINA";"Gas";"TFC";2014;135.125083561977;118.842565464339
"New Policies Scenarios";"CHINA";"Gas";"TFC";2015;147.402817354164;129.412415772334
"New Policies Scenarios";"CHINA";"Gas";"TFC";2016;160.233311340599;139.982266080329
"New Policies Scenarios";"CHINA";"Gas";"TFC";2017;173.063805327034;150.552116388323
"New Policies Scenarios";"CHINA";"Gas";"TFC";2018;185.894299313469;161.121966696318
"New Policies Scenarios";"CHINA";"Gas";"TFC";2019;198.724793299905;171.691817004313
"New Policies Scenarios";"CHINA";"Gas";"TFC";2020;211.55528728634;182.261667312308
"New Policies Scenarios";"CHINA";"Gas";"TFC";2021;224.435239152242;194.001821081015
"New Policies Scenarios";"CHINA";"Gas";"TFC";2022;238.623642808907;205.741974849722
"New Policies Scenarios";"CHINA";"Gas";"TFC";2023;253.738310537002;217.482128618429
"New Policies Scenarios";"CHINA";"Gas";"TFC";2024;268.852978265097;229.222282387136
"New Policies Scenarios";"CHINA";"Gas";"TFC";2025;283.967645993193;240.962436155843
"New Policies Scenarios";"CHINA";"Gas";"TFC";2026;297.761202407946;252.793341470129
"New Policies Scenarios";"CHINA";"Gas";"TFC";2027;311.554758822699;264.624246784415
"New Policies Scenarios";"CHINA";"Gas";"TFC";2028;325.348315237452;276.455152098701
"New Policies Scenarios";"CHINA";"Gas";"TFC";2029;339.141871652205;288.286057412987
"New Policies Scenarios";"CHINA";"Gas";"TFC";2030;352.935428066958;300.116962727273
"New Policies Scenarios";"CHINA";"Gas";"TFC";2031;364.654351091281;309.241293946213
"New Policies Scenarios";"CHINA";"Gas";"TFC";2032;376.373274115604;318.365625165154
"New Policies Scenarios";"CHINA";"Gas";"TFC";2033;388.092197139927;327.489956384095
"New Policies Scenarios";"CHINA";"Gas";"TFC";2034;399.811120164249;336.614287603036
"New Policies Scenarios";"CHINA";"Gas";"TFC";2035;411.530043188572;345.738618821977
"New Policies Scenarios";"CHINA";"Gas";"TFC";2036;420.44295502367;352.836414644879
"New Policies Scenarios";"CHINA";"Gas";"TFC";2037;429.355866858767;359.934210467782
"New Policies Scenarios";"CHINA";"Gas";"TFC";2038;438.268778693865;367.032006290684
"New Policies Scenarios";"CHINA";"Gas";"TFC";2039;447.181690528962;374.129802113586
"New Policies Scenarios";"CHINA";"Gas";"TFC";2040;456.09460236406;381.227597936488
"New Policies Scenarios";"CHINA";"Oil";"TFC";1990;22.8439988495792;22.1400538286363
"New Policies Scenarios";"CHINA";"Oil";"TFC";1991;26.7017989071002;26.0330511372045
"New Policies Scenarios";"CHINA";"Oil";"TFC";1992;30.5595989646213;29.9260484457727
"New Policies Scenarios";"CHINA";"Oil";"TFC";1993;34.4173990221423;33.8190457543409
"New Policies Scenarios";"CHINA";"Oil";"TFC";1994;38.2751990796633;37.7120430629091
"New Policies Scenarios";"CHINA";"Oil";"TFC";1995;42.1329991371844;41.6050403714772
"New Policies Scenarios";"CHINA";"Oil";"TFC";1996;45.9907991947054;45.4980376800454
"New Policies Scenarios";"CHINA";"Oil";"TFC";1997;49.8485992522265;49.3910349886136
"New Policies Scenarios";"CHINA";"Oil";"TFC";1998;53.7063993097475;53.2840322971818
"New Policies Scenarios";"CHINA";"Oil";"TFC";1999;57.5641993672686;57.17702960575
"New Policies Scenarios";"CHINA";"Oil";"TFC";2000;61.4219994247896;47.244823851591
"New Policies Scenarios";"CHINA";"Oil";"TFC";2001;65.2797994823106;52.5203414664319
"New Policies Scenarios";"CHINA";"Oil";"TFC";2002;69.1375995398317;57.7958590812728
"New Policies Scenarios";"CHINA";"Oil";"TFC";2003;72.9953995973527;63.0713766961137
"New Policies Scenarios";"CHINA";"Oil";"TFC";2004;76.8531996548737;68.3468943109546
"New Policies Scenarios";"CHINA";"Oil";"TFC";2005;80.7109997123948;73.6224119257955
"New Policies Scenarios";"CHINA";"Oil";"TFC";2006;84.5687997699158;78.8979295406364
"New Policies Scenarios";"CHINA";"Oil";"TFC";2007;88.4265998274369;84.1734471554773
"New Policies Scenarios";"CHINA";"Oil";"TFC";2008;92.2843998849579;89.4489647703182
"New Policies Scenarios";"CHINA";"Oil";"TFC";2009;96.142199942479;94.7244823851591
"New Policies Scenarios";"CHINA";"Oil";"TFC";2010;100;100
"New Policies Scenarios";"CHINA";"Oil";"TFC";2011;105.275517614841;103.857800057521
"New Policies Scenarios";"CHINA";"Oil";"TFC";2012;110.551035229682;107.715600115042
"New Policies Scenarios";"CHINA";"Oil";"TFC";2013;115.826552844523;110.785588677951
"New Policies Scenarios";"CHINA";"Oil";"TFC";2014;121.102070459364;113.85557724086
"New Policies Scenarios";"CHINA";"Oil";"TFC";2015;126.377588074205;116.92556580377
"New Policies Scenarios";"CHINA";"Oil";"TFC";2016;124.939933320485;119.995554366679
"New Policies Scenarios";"CHINA";"Oil";"TFC";2017;128.297307660064;123.065542929588
"New Policies Scenarios";"CHINA";"Oil";"TFC";2018;132.384700133038;126.135531492497
"New Policies Scenarios";"CHINA";"Oil";"TFC";2019;136.587877857729;129.205520055406
"New Policies Scenarios";"CHINA";"Oil";"TFC";2020;140.79105558242;132.275508618316
"New Policies Scenarios";"CHINA";"Oil";"TFC";2021;143.009277605862;136.544412825058
"New Policies Scenarios";"CHINA";"Oil";"TFC";2022;145.578857419244;140.8133170318
"New Policies Scenarios";"CHINA";"Oil";"TFC";2023;148.803189823962;145.082221238542
"New Policies Scenarios";"CHINA";"Oil";"TFC";2024;152.02752222868;149.351125445284
"New Policies Scenarios";"CHINA";"Oil";"TFC";2025;155.251854633398;151.882165699631
"New Policies Scenarios";"CHINA";"Oil";"TFC";2026;156.988099042343;152.454490570948
"New Policies Scenarios";"CHINA";"Oil";"TFC";2027;158.724343451289;153.026815442265
"New Policies Scenarios";"CHINA";"Oil";"TFC";2028;161.147757551766;153.599140313583
"New Policies Scenarios";"CHINA";"Oil";"TFC";2029;163.657000185013;154.1714651849
"New Policies Scenarios";"CHINA";"Oil";"TFC";2030;166.16624281826;154.743790056217
"New Policies Scenarios";"CHINA";"Oil";"TFC";2031;166.586488629659;155.506114680522
"New Policies Scenarios";"CHINA";"Oil";"TFC";2032;167.006734441058;156.268439304828
"New Policies Scenarios";"CHINA";"Oil";"TFC";2033;167.426980252457;157.030763929133
"New Policies Scenarios";"CHINA";"Oil";"TFC";2034;167.847226063856;157.793088553439
"New Policies Scenarios";"CHINA";"Oil";"TFC";2035;168.267471875255;158.555413177744
"New Policies Scenarios";"CHINA";"Oil";"TFC";2036;168.224375325125;158.540246512062
"New Policies Scenarios";"CHINA";"Oil";"TFC";2037;168.181278774995;158.52507984638
"New Policies Scenarios";"CHINA";"Oil";"TFC";2038;168.138182224865;158.509913180698
"New Policies Scenarios";"CHINA";"Oil";"TFC";2039;168.095085674735;158.494746515016
"New Policies Scenarios";"CHINA";"Oil";"TFC";2040;168.051989124605;158.287954676794
"New Policies Scenarios";"CHINA";"Total";"TFC";1990;42.6903931118646;35.2585347462566
"New Policies Scenarios";"CHINA";"Total";"TFC";1991;45.5558734562714;38.4956080089438
"New Policies Scenarios";"CHINA";"Total";"TFC";1992;48.4213538006782;41.732681271631
"New Policies Scenarios";"CHINA";"Total";"TFC";1993;51.2868341450849;44.9697545343181
"New Policies Scenarios";"CHINA";"Total";"TFC";1994;54.1523144894917;48.2068277970053
"New Policies Scenarios";"CHINA";"Total";"TFC";1995;57.0177948338985;51.4439010596925
"New Policies Scenarios";"CHINA";"Total";"TFC";1996;59.8832751783053;54.6809743223796
"New Policies Scenarios";"CHINA";"Total";"TFC";1997;62.748755522712;57.9180475850668
"New Policies Scenarios";"CHINA";"Total";"TFC";1998;65.6142358671188;61.155120847754
"New Policies Scenarios";"CHINA";"Total";"TFC";1999;68.4797162115256;64.3921941104412
"New Policies Scenarios";"CHINA";"Total";"TFC";2000;71.3451965559323;45.0770331832855
"New Policies Scenarios";"CHINA";"Total";"TFC";2001;74.2106769003391;50.569329864957
"New Policies Scenarios";"CHINA";"Total";"TFC";2002;77.0761572447458;56.0616265466284
"New Policies Scenarios";"CHINA";"Total";"TFC";2003;79.9416375891526;61.5539232282999
"New Policies Scenarios";"CHINA";"Total";"TFC";2004;82.8071179335594;67.0462199099713
"New Policies Scenarios";"CHINA";"Total";"TFC";2005;85.6725982779661;72.5385165916428
"New Policies Scenarios";"CHINA";"Total";"TFC";2006;88.5380786223729;78.0308132733142
"New Policies Scenarios";"CHINA";"Total";"TFC";2007;91.4035589667797;83.5231099549857
"New Policies Scenarios";"CHINA";"Total";"TFC";2008;94.2690393111865;89.0154066366571
"New Policies Scenarios";"CHINA";"Total";"TFC";2009;97.1345196555932;94.5077033183285
"New Policies Scenarios";"CHINA";"Total";"TFC";2010;100;100
"New Policies Scenarios";"CHINA";"Total";"TFC";2011;105.492296681671;102.865480344407
"New Policies Scenarios";"CHINA";"Total";"TFC";2012;110.984593363343;105.730960688814
"New Policies Scenarios";"CHINA";"Total";"TFC";2013;116.476890045014;107.814794518911
"New Policies Scenarios";"CHINA";"Total";"TFC";2014;121.969186726686;109.839435417717
"New Policies Scenarios";"CHINA";"Total";"TFC";2015;127.461483408357;110.742859103469
"New Policies Scenarios";"CHINA";"Total";"TFC";2016;125.082089919371;111.646282789222
"New Policies Scenarios";"CHINA";"Total";"TFC";2017;125.632178556031;112.549706474975
"New Policies Scenarios";"CHINA";"Total";"TFC";2018;126.182267192691;113.453130160728
"New Policies Scenarios";"CHINA";"Total";"TFC";2019;126.73235582935;114.356553846481
"New Policies Scenarios";"CHINA";"Total";"TFC";2020;127.28244446601;115.259977532233
"New Policies Scenarios";"CHINA";"Total";"TFC";2021;127.83253310267;115.719187116495
"New Policies Scenarios";"CHINA";"Total";"TFC";2022;128.38262173933;116.178396700757
"New Policies Scenarios";"CHINA";"Total";"TFC";2023;128.932710375989;116.637606285018
"New Policies Scenarios";"CHINA";"Total";"TFC";2024;129.482799012649;117.09681586928
"New Policies Scenarios";"CHINA";"Total";"TFC";2025;130.032887649309;117.556025453542
"New Policies Scenarios";"CHINA";"Total";"TFC";2026;129.778122710162;117.251731013179
"New Policies Scenarios";"CHINA";"Total";"TFC";2027;129.523357771015;116.874130246453
"New Policies Scenarios";"CHINA";"Total";"TFC";2028;129.268592831868;116.496529479727
"New Policies Scenarios";"CHINA";"Total";"TFC";2029;129.013827892721;116.118928713002
"New Policies Scenarios";"CHINA";"Total";"TFC";2030;128.869925263149;115.741327946276
"New Policies Scenarios";"CHINA";"Total";"TFC";2031;128.208493555995;115.019322962445
"New Policies Scenarios";"CHINA";"Total";"TFC";2032;127.547061848841;114.297317978614
"New Policies Scenarios";"CHINA";"Total";"TFC";2033;126.885630141688;113.575312994783
"New Policies Scenarios";"CHINA";"Total";"TFC";2034;126.224198434534;112.853308010952
"New Policies Scenarios";"CHINA";"Total";"TFC";2035;125.56276672738;112.090483741685
"New Policies Scenarios";"CHINA";"Total";"TFC";2036;124.404238559837;110.916974286793
"New Policies Scenarios";"CHINA";"Total";"TFC";2037;123.245710392295;109.743464831901
"New Policies Scenarios";"CHINA";"Total";"TFC";2038;122.087182224752;108.569955377009
"New Policies Scenarios";"CHINA";"Total";"TFC";2039;120.928654057209;107.396445922117
"New Policies Scenarios";"CHINA";"Total";"TFC";2040;119.770125889666;106.222936467225
"New Policies Scenarios";"CHINA";"Transport";"TFC";1990;12.0975803495723;11.5240052779605
"New Policies Scenarios";"CHINA";"Transport";"TFC";1991;16.4927013320937;15.9478050140625
"New Policies Scenarios";"CHINA";"Transport";"TFC";1992;20.8878223146151;20.3716047501644
"New Policies Scenarios";"CHINA";"Transport";"TFC";1993;25.2829432971365;24.7954044862664
"New Policies Scenarios";"CHINA";"Transport";"TFC";1994;29.6780642796578;29.2192042223684
"New Policies Scenarios";"CHINA";"Transport";"TFC";1995;34.0731852621792;33.6430039584704
"New Policies Scenarios";"CHINA";"Transport";"TFC";1996;38.4683062447006;38.0668036945723
"New Policies Scenarios";"CHINA";"Transport";"TFC";1997;42.863427227222;42.4906034306743
"New Policies Scenarios";"CHINA";"Transport";"TFC";1998;47.2585482097434;46.9144031667763
"New Policies Scenarios";"CHINA";"Transport";"TFC";1999;51.6536691922648;51.3382029028783
"New Policies Scenarios";"CHINA";"Transport";"TFC";2000;56.0487901747862;41.8383243748364
"New Policies Scenarios";"CHINA";"Transport";"TFC";2001;60.4439111573075;47.6544919373527
"New Policies Scenarios";"CHINA";"Transport";"TFC";2002;64.8390321398289;53.4706594998691
"New Policies Scenarios";"CHINA";"Transport";"TFC";2003;69.2341531223503;59.2868270623855
"New Policies Scenarios";"CHINA";"Transport";"TFC";2004;73.6292741048717;65.1029946249018
"New Policies Scenarios";"CHINA";"Transport";"TFC";2005;78.0243950873931;70.9191621874182
"New Policies Scenarios";"CHINA";"Transport";"TFC";2006;82.4195160699145;76.7353297499346
"New Policies Scenarios";"CHINA";"Transport";"TFC";2007;86.8146370524359;82.5514973124509
"New Policies Scenarios";"CHINA";"Transport";"TFC";2008;91.2097580349572;88.3676648749673
"New Policies Scenarios";"CHINA";"Transport";"TFC";2009;95.6048790174786;94.1838324374836
